id,phone_id,counterparty_number,call_time,duration_seconds,data_source
CR002358,PH000205,8284150710,2024-11-29T14:59:30Z,1062,SYNTHETIC
CR002359,PH000008,8012962247,2024-08-03T09:09:31Z,1249,SYNTHETIC
CR002360,PH000066,8181635626,2024-02-28T20:23:28Z,596,SYNTHETIC
CR002361,PH000035,9900003731,2025-06-16T13:43:42Z,41,SYNTHETIC
CR002362,PH000411,8941742309,2024-01-03T03:56:45Z,1580,SYNTHETIC
CR002363,PH000105,6251826204,2024-01-16T13:29:33Z,616,SYNTHETIC
CR002364,PH000346,9994038472,2024-09-24T13:07:23Z,1328,SYNTHETIC
CR002365,PH000067,8545563411,2025-01-06T08:49:51Z,426,SYNTHETIC
CR002366,PH000192,7060782485,2025-06-08T07:45:29Z,796,SYNTHETIC
CR002367,PH000327,6535211425,2025-08-08T04:38:18Z,767,SYNTHETIC
CR002368,PH000244,7465035321,2026-07-13T12:50:50Z,73,SYNTHETIC
CR002369,PH000113,6623573170,2025-04-21T23:20:38Z,971,SYNTHETIC
CR002370,PH000119,7260213818,2024-10-17T23:00:00Z,802,SYNTHETIC
CR002371,PH000056,6217485870,2024-12-04T22:48:42Z,479,SYNTHETIC
CR002372,PH000299,9517402494,2025-05-29T23:08:02Z,34,SYNTHETIC
CR002373,PH000284,6932854691,2025-07-24T21:06:33Z,1564,SYNTHETIC
CR002374,PH000314,8900198623,2025-06-21T23:02:12Z,1790,SYNTHETIC
CR002375,PH000095,6132790567,2025-10-20T18:42:20Z,1175,SYNTHETIC
CR002376,PH000231,9655929398,2026-06-18T10:39:48Z,1005,SYNTHETIC
CR002377,PH000027,7611657175,2024-03-24T13:50:38Z,454,SYNTHETIC
CR002378,PH000123,8886168045,2026-02-20T17:35:07Z,1407,SYNTHETIC
CR002379,PH000032,7815260768,2024-01-04T14:49:51Z,764,SYNTHETIC
CR002380,PH000178,6265117603,2025-12-06T03:58:01Z,1151,SYNTHETIC
CR002381,PH000180,7060782485,2026-03-29T13:01:52Z,355,SYNTHETIC
CR002382,PH000195,6687323011,2025-11-11T09:50:50Z,665,SYNTHETIC
CR002383,PH000295,8070254026,2026-06-23T02:13:59Z,584,SYNTHETIC
CR002384,PH000308,6643629683,2024-11-06T07:26:33Z,411,SYNTHETIC
CR002385,PH000152,8938124668,2026-03-05T14:00:26Z,1035,SYNTHETIC
CR002386,PH000276,8084743914,2024-03-24T18:49:28Z,1192,SYNTHETIC
CR002387,PH000097,9682643107,2025-02-27T13:24:46Z,1759,SYNTHETIC
CR002388,PH000074,8181635626,2024-05-23T15:51:45Z,1531,SYNTHETIC
CR002389,PH000120,7011053686,2024-06-14T19:27:16Z,269,SYNTHETIC
CR002390,PH000048,6758971576,2025-12-12T12:59:44Z,1059,SYNTHETIC
CR002391,PH000318,9060246774,2026-06-01T22:17:19Z,518,SYNTHETIC
CR002392,PH000184,8809755527,2026-05-07T06:05:57Z,577,SYNTHETIC
CR002393,PH000138,9795135550,2026-02-28T01:49:10Z,1183,SYNTHETIC
CR002394,PH000245,7804141328,2026-08-25T10:14:27Z,1800,SYNTHETIC
CR002395,PH000032,7491368297,2026-03-03T15:21:50Z,118,SYNTHETIC
CR002396,PH000339,9125637078,2025-09-13T17:45:01Z,1456,SYNTHETIC
CR002397,PH000432,6204808500,2024-07-12T10:40:37Z,1107,SYNTHETIC
CR002398,PH000352,8190723856,2025-04-30T19:50:29Z,1505,SYNTHETIC
CR002399,PH000338,7043133576,2026-01-17T15:18:12Z,276,SYNTHETIC
CR002400,PH000179,7533203028,2026-07-05T10:28:16Z,91,SYNTHETIC
CR002401,PH000312,9946560538,2026-03-29T11:24:41Z,1087,SYNTHETIC
CR002402,PH000370,6217485870,2025-01-26T15:16:55Z,904,SYNTHETIC
CR002403,PH000064,6359422554,2025-11-30T13:47:04Z,1633,SYNTHETIC
CR002404,PH000148,8944810365,2025-09-01T05:59:38Z,646,SYNTHETIC
CR002405,PH000201,6405712160,2025-02-19T16:58:15Z,1028,SYNTHETIC
CR002406,PH000140,7029480386,2026-04-01T21:41:22Z,1187,SYNTHETIC
CR002407,PH000088,9884167411,2026-01-27T08:44:44Z,1405,SYNTHETIC
CR002408,PH000027,8486748501,2026-06-13T22:22:18Z,1699,SYNTHETIC
CR002409,PH000268,8503612091,2026-05-25T03:13:50Z,293,SYNTHETIC
CR002410,PH000179,6204808500,2026-08-09T12:35:58Z,1706,SYNTHETIC
CR002411,PH000245,7465035321,2026-03-08T08:05:21Z,446,SYNTHETIC
CR002412,PH000314,6406395537,2025-02-21T11:14:30Z,826,SYNTHETIC
CR002413,PH000209,7610228601,2025-08-23T10:40:48Z,380,SYNTHETIC
CR002414,PH000106,8453016278,2024-02-11T04:03:22Z,1182,SYNTHETIC
CR002415,PH000180,6240268494,2024-05-23T23:55:00Z,1192,SYNTHETIC
CR002416,PH000007,7737352525,2024-05-07T23:50:09Z,73,SYNTHETIC
CR002417,PH000254,7757911544,2025-03-25T07:45:19Z,103,SYNTHETIC
CR002418,PH000365,7411865377,2026-08-05T02:58:06Z,1685,SYNTHETIC
CR002419,PH000109,8453016278,2024-05-06T23:22:55Z,1324,SYNTHETIC
CR002420,PH000057,6386408206,2026-04-12T20:42:07Z,1349,SYNTHETIC
CR002421,PH000428,7411865377,2024-11-09T09:48:26Z,1697,SYNTHETIC
CR002422,PH000314,7804141328,2025-09-21T13:26:15Z,357,SYNTHETIC
CR002423,PH000297,6796307193,2026-07-14T02:52:04Z,19,SYNTHETIC
CR002424,PH000118,8486748501,2026-08-05T07:42:24Z,367,SYNTHETIC
CR002425,PH000083,8918890383,2025-09-12T14:36:13Z,641,SYNTHETIC
CR002426,PH000066,8084743914,2025-01-11T12:52:41Z,709,SYNTHETIC
CR002427,PH000058,6871973531,2024-09-14T05:01:31Z,1675,SYNTHETIC
CR002428,PH000303,9399302206,2024-03-03T06:35:22Z,1689,SYNTHETIC
CR002429,PH000216,6695122165,2025-04-28T17:51:34Z,804,SYNTHETIC
CR002430,PH000337,6676954957,2024-07-14T17:30:20Z,1684,SYNTHETIC
CR002431,PH000061,6085128514,2025-02-25T09:04:41Z,1017,SYNTHETIC
CR002432,PH000204,7238414597,2025-02-28T01:49:13Z,1010,SYNTHETIC
CR002433,PH000397,8907287337,2025-06-15T09:10:41Z,1639,SYNTHETIC
CR002434,PH000040,9900199443,2026-02-21T01:30:43Z,622,SYNTHETIC
CR002435,PH000281,6265117603,2025-03-03T04:08:44Z,265,SYNTHETIC
CR002436,PH000049,8279402124,2024-12-15T17:18:05Z,264,SYNTHETIC
CR002437,PH000052,9608227986,2024-03-03T17:06:40Z,515,SYNTHETIC
CR002438,PH000136,6955796177,2024-03-31T21:35:00Z,1648,SYNTHETIC
CR002439,PH000049,6147465527,2026-08-06T16:37:13Z,1424,SYNTHETIC
CR002440,PH000241,6559491558,2026-08-12T20:57:24Z,1478,SYNTHETIC
CR002441,PH000200,6568330958,2024-07-26T14:21:32Z,1173,SYNTHETIC
CR002442,PH000135,9294296673,2025-03-30T17:35:13Z,899,SYNTHETIC
CR002443,PH000010,7757911544,2024-04-21T11:31:09Z,660,SYNTHETIC
CR002444,PH000027,9083422436,2025-02-08T04:47:50Z,751,SYNTHETIC
CR002445,PH000422,6968813353,2024-06-19T15:59:37Z,608,SYNTHETIC
CR002446,PH000152,7623400975,2025-11-23T11:09:22Z,425,SYNTHETIC
CR002447,PH000191,9303699812,2026-03-17T22:44:01Z,1114,SYNTHETIC
CR002448,PH000195,6675970006,2026-03-29T19:51:57Z,485,SYNTHETIC
CR002449,PH000071,6659111855,2025-05-06T09:31:11Z,619,SYNTHETIC
CR002450,PH000074,7231119018,2025-05-01T12:01:34Z,574,SYNTHETIC
CR002451,PH000195,7610228601,2025-05-02T15:35:31Z,617,SYNTHETIC
CR002452,PH000316,6539759641,2026-01-02T15:49:09Z,1369,SYNTHETIC
CR002453,PH000018,7737352525,2024-09-05T06:04:25Z,1257,SYNTHETIC
CR002454,PH000007,8575911998,2026-07-12T17:45:08Z,16,SYNTHETIC
CR002455,PH000425,7809804539,2026-08-03T10:41:44Z,1136,SYNTHETIC
CR002456,PH000112,9682643107,2024-06-18T13:24:24Z,729,SYNTHETIC
CR002457,PH000247,7879654298,2025-03-28T16:11:25Z,253,SYNTHETIC
CR002458,PH000104,6190003790,2025-06-26T19:15:23Z,1464,SYNTHETIC
CR002459,PH000100,8023866353,2024-04-05T04:18:28Z,1627,SYNTHETIC
CR002460,PH000213,6796307193,2026-07-01T02:25:28Z,173,SYNTHETIC
CR002461,PH000137,6880738831,2024-03-05T16:40:57Z,427,SYNTHETIC
CR002462,PH000376,8019774515,2024-02-07T05:25:29Z,1316,SYNTHETIC
CR002463,PH000058,8070254026,2025-12-26T11:36:25Z,1774,SYNTHETIC
CR002464,PH000067,8161743180,2025-09-13T14:41:55Z,1490,SYNTHETIC
CR002465,PH000293,8644261243,2025-07-02T00:09:08Z,1077,SYNTHETIC
CR002466,PH000067,8089771202,2024-12-03T04:39:42Z,1109,SYNTHETIC
CR002467,PH000179,6190003790,2024-07-24T00:08:22Z,1613,SYNTHETIC
CR002468,PH000032,7611657175,2026-08-05T08:49:04Z,166,SYNTHETIC
CR002469,PH000062,6659111855,2024-12-21T00:47:05Z,393,SYNTHETIC
CR002470,PH000174,9415634628,2025-09-09T10:20:23Z,1067,SYNTHETIC
CR002471,PH000124,9492921572,2025-02-09T05:06:11Z,1228,SYNTHETIC
CR002472,PH000428,9967761174,2025-10-05T16:00:24Z,1259,SYNTHETIC
CR002473,PH000192,6443834177,2026-03-21T00:38:15Z,653,SYNTHETIC
CR002474,PH000019,7658855498,2025-09-08T17:06:26Z,602,SYNTHETIC
CR002475,PH000093,9691205383,2025-09-01T20:45:36Z,793,SYNTHETIC
CR002476,PH000155,7557621965,2024-10-18T05:01:16Z,1259,SYNTHETIC
CR002477,PH000311,6871973531,2024-09-06T22:52:51Z,196,SYNTHETIC
CR002478,PH000135,9442286919,2024-08-12T19:18:39Z,1724,SYNTHETIC
CR002479,PH000251,6689843415,2024-01-02T12:36:45Z,1328,SYNTHETIC
CR002480,PH000271,9294296673,2024-06-11T23:10:21Z,792,SYNTHETIC
CR002481,PH000143,6647670893,2025-11-12T11:23:00Z,1347,SYNTHETIC
CR002482,PH000317,8053223350,2026-08-14T04:44:21Z,817,SYNTHETIC
CR002483,PH000433,9270044855,2026-05-04T02:47:27Z,1496,SYNTHETIC
CR002484,PH000302,7557621965,2024-11-02T18:10:51Z,1546,SYNTHETIC
CR002485,PH000027,8755061085,2025-07-17T01:55:55Z,32,SYNTHETIC
CR002486,PH000068,9880201084,2024-07-13T03:55:52Z,1464,SYNTHETIC
CR002487,PH000048,7668675368,2025-06-03T15:17:10Z,272,SYNTHETIC
CR002488,PH000180,6443834177,2024-04-20T06:45:46Z,238,SYNTHETIC
CR002489,PH000184,8809755527,2024-05-29T04:05:41Z,537,SYNTHETIC
CR002490,PH000104,6599781863,2024-12-31T12:35:56Z,1022,SYNTHETIC
CR002491,PH000116,7879654298,2025-10-30T05:14:50Z,649,SYNTHETIC
CR002492,PH000432,6240268494,2026-02-13T10:16:12Z,1437,SYNTHETIC
CR002493,PH000244,7465035321,2025-10-06T10:33:46Z,173,SYNTHETIC
CR002494,PH000193,7255481529,2024-07-21T12:43:41Z,1544,SYNTHETIC
CR002495,PH000252,7292849034,2024-07-01T13:25:49Z,1176,SYNTHETIC
CR002496,PH000199,8284150710,2025-02-12T18:04:44Z,305,SYNTHETIC
CR002497,PH000009,6132790567,2025-11-18T13:06:17Z,152,SYNTHETIC
CR002498,PH000434,7545392982,2024-05-21T22:31:17Z,960,SYNTHETIC
CR002499,PH000205,6405712160,2025-02-06T18:02:51Z,306,SYNTHETIC
CR002500,PH000227,7231119018,2025-02-18T15:51:24Z,302,SYNTHETIC
CR002501,PH000135,9294296673,2026-06-25T07:30:24Z,1117,SYNTHETIC
CR002502,PH000427,6217485870,2024-11-24T23:10:07Z,1243,SYNTHETIC
CR002503,PH000289,9442286919,2024-07-18T17:56:34Z,1415,SYNTHETIC
CR002504,PH000262,7576027878,2026-06-11T00:56:54Z,1665,SYNTHETIC
CR002505,PH000343,6127416934,2025-12-31T04:22:47Z,828,SYNTHETIC
CR002506,PH000013,7576168050,2026-08-07T18:32:19Z,137,SYNTHETIC
CR002507,PH000095,8548242505,2025-11-18T00:48:46Z,333,SYNTHETIC
CR002508,PH000203,7182509815,2024-09-01T12:49:58Z,1096,SYNTHETIC
CR002509,PH000313,6647670893,2026-02-10T11:52:11Z,1713,SYNTHETIC
CR002510,PH000190,7320834762,2025-08-12T22:20:51Z,1524,SYNTHETIC
CR002511,PH000178,8190723856,2026-03-07T04:52:01Z,1758,SYNTHETIC
CR002512,PH000174,8435478441,2025-10-18T08:10:30Z,93,SYNTHETIC
CR002513,PH000165,6321124640,2025-06-24T21:29:33Z,1002,SYNTHETIC
CR002514,PH000078,6902573675,2025-02-07T19:21:53Z,58,SYNTHETIC
CR002515,PH000105,6643629683,2024-04-17T19:51:22Z,1606,SYNTHETIC
CR002516,PH000031,8755061085,2026-04-23T14:08:12Z,1417,SYNTHETIC
CR002517,PH000235,7505457720,2025-09-24T07:17:25Z,1493,SYNTHETIC
CR002518,PH000026,7897036482,2024-06-28T23:44:11Z,430,SYNTHETIC
CR002519,PH000219,8825824402,2024-01-18T22:13:35Z,744,SYNTHETIC
CR002520,PH000091,9835654859,2026-03-06T19:30:53Z,934,SYNTHETIC
CR002521,PH000139,9130664090,2025-12-19T17:12:54Z,57,SYNTHETIC
CR002522,PH000229,8151925881,2024-09-20T17:00:42Z,825,SYNTHETIC
CR002523,PH000301,6915655993,2024-09-18T17:28:52Z,176,SYNTHETIC
CR002524,PH000217,6659798467,2024-07-24T18:23:08Z,1452,SYNTHETIC
CR002525,PH000077,8005338894,2024-07-05T22:00:29Z,69,SYNTHETIC
CR002526,PH000111,7972068975,2024-07-18T01:40:05Z,1598,SYNTHETIC
CR002527,PH000032,7611657175,2025-04-07T11:38:24Z,574,SYNTHETIC
CR002528,PH000084,7622678036,2026-07-24T19:26:14Z,249,SYNTHETIC
CR002529,PH000041,9402766563,2024-11-26T14:31:07Z,935,SYNTHETIC
CR002530,PH000140,7358305987,2025-09-08T17:34:14Z,1655,SYNTHETIC
CR002531,PH000429,7465035321,2025-07-11T13:21:18Z,326,SYNTHETIC
CR002532,PH000089,9485996135,2024-01-03T10:59:50Z,1082,SYNTHETIC
CR002533,PH000184,6659111855,2026-08-05T05:58:05Z,831,SYNTHETIC
CR002534,PH000140,6598549808,2025-01-30T11:27:52Z,1067,SYNTHETIC
CR002535,PH000161,8435478441,2024-08-10T15:53:38Z,416,SYNTHETIC
CR002536,PH000242,9647543003,2025-04-16T20:24:04Z,1778,SYNTHETIC
CR002537,PH000134,9294296673,2024-04-12T12:41:39Z,1563,SYNTHETIC
CR002538,PH000067,6113464160,2024-10-16T06:07:40Z,1108,SYNTHETIC
CR002539,PH000232,9576202334,2025-11-17T10:39:23Z,1448,SYNTHETIC
CR002540,PH000334,9648814956,2024-10-17T13:41:26Z,76,SYNTHETIC
CR002541,PH000347,8398704504,2024-06-23T18:47:28Z,1749,SYNTHETIC
CR002542,PH000061,7934074467,2026-06-22T01:49:25Z,916,SYNTHETIC
CR002543,PH000339,6703201149,2025-03-10T17:21:14Z,1737,SYNTHETIC
CR002544,PH000029,6168767956,2024-02-25T01:58:37Z,621,SYNTHETIC
CR002545,PH000287,7011053686,2025-03-11T06:50:38Z,802,SYNTHETIC
CR002546,PH000032,7809804539,2025-07-18T04:54:28Z,1559,SYNTHETIC
CR002547,PH000143,6598549808,2025-02-09T13:04:03Z,145,SYNTHETIC
CR002548,PH000172,9445990646,2024-04-15T04:01:45Z,683,SYNTHETIC
CR002549,PH000091,7784885474,2026-06-24T14:48:54Z,234,SYNTHETIC
CR002550,PH000276,7221163768,2026-06-20T14:10:38Z,495,SYNTHETIC
CR002551,PH000244,7305789426,2025-04-11T20:49:53Z,953,SYNTHETIC
CR002552,PH000094,7411865377,2026-01-22T02:57:24Z,1213,SYNTHETIC
CR002553,PH000201,9795135550,2025-08-31T21:49:08Z,1158,SYNTHETIC
CR002554,PH000062,8918890383,2024-02-17T11:41:45Z,1106,SYNTHETIC
CR002555,PH000329,7932983844,2024-03-16T05:47:47Z,228,SYNTHETIC
CR002556,PH000027,7963458925,2024-03-06T21:50:26Z,1374,SYNTHETIC
CR002557,PH000177,9356786959,2024-02-19T10:48:50Z,242,SYNTHETIC
CR002558,PH000372,8857245991,2024-05-29T11:03:59Z,1441,SYNTHETIC
CR002559,PH000177,6399975399,2026-07-10T00:56:00Z,1534,SYNTHETIC
CR002560,PH000032,7809804539,2025-08-17T19:11:01Z,221,SYNTHETIC
CR002561,PH000006,7427453318,2024-09-21T08:50:09Z,1332,SYNTHETIC
CR002562,PH000145,9994038472,2025-12-30T19:05:55Z,1498,SYNTHETIC
CR002563,PH000261,8938124668,2025-04-16T21:19:51Z,209,SYNTHETIC
CR002564,PH000191,9356786959,2026-05-27T02:37:12Z,1036,SYNTHETIC
CR002565,PH000356,7934074467,2025-04-22T09:24:25Z,1221,SYNTHETIC
CR002566,PH000432,9576202334,2026-02-10T06:45:46Z,671,SYNTHETIC
CR002567,PH000042,6217485870,2024-12-18T10:51:06Z,1073,SYNTHETIC
CR002568,PH000194,8957169048,2025-02-16T19:20:13Z,738,SYNTHETIC
CR002569,PH000284,7080948287,2025-12-15T10:00:48Z,1000,SYNTHETIC
CR002570,PH000114,9447348051,2026-03-14T04:02:04Z,930,SYNTHETIC
CR002571,PH000032,8882821249,2025-04-07T03:27:48Z,1619,SYNTHETIC
CR002572,PH000277,8162074407,2026-08-12T20:39:50Z,948,SYNTHETIC
CR002573,PH000351,9648814956,2025-01-15T18:10:58Z,1162,SYNTHETIC
CR002574,PH000403,7464673250,2026-07-23T05:50:25Z,1274,SYNTHETIC
CR002575,PH000058,6871973531,2026-06-07T04:13:40Z,209,SYNTHETIC
CR002576,PH000336,7231119018,2025-11-01T02:06:34Z,1364,SYNTHETIC
CR002577,PH000057,7182509815,2026-03-23T18:08:59Z,682,SYNTHETIC
CR002578,PH000007,7757911544,2025-02-03T02:00:24Z,44,SYNTHETIC
