id,source_record_id,source_record_type,entity_text,entity_type,confidence,span_start,span_end,extraction_model,resolved_entity_id,created_at
EM002032,FR000095,FIR,Damini Dutt,PERSON,0.78,152,163,drishyam-ner-v1,P000201,2026-09-07T05:41:13.393987Z
EM002033,FR000095,FIR,Black Lotus Network,GANG,0.82,180,199,drishyam-ner-v1,ORG000009,2026-09-07T05:41:13.393991Z
EM002034,FR000095,FIR,Azaan Swamy,PERSON,0.78,278,289,drishyam-ner-v1,P000146,2026-09-07T05:41:13.393995Z
EM002035,FR000095,FIR,6265117603,PHONE,0.97,323,333,drishyam-ner-v1,PH000185,2026-09-07T05:41:13.393999Z
EM002036,FR000095,FIR,TN38 KG 9141,VEHICLE,0.9,371,383,drishyam-ner-v1,VH000098,2026-09-07T05:41:13.394003Z
EM002037,FR000095,FIR,09-Oct-2024,DATE,0.8,397,408,drishyam-ner-v1,,2026-09-07T05:41:13.394007Z
EM002038,FR000095,FIR,Oct,PERSON,0.78,400,403,drishyam-ner-v1,,2026-09-07T05:41:13.394011Z
EM002039,FR000095,FIR,Number,PERSON,0.78,414,420,drishyam-ner-v1,,2026-09-07T05:41:13.394015Z
EM002040,FR000095,FIR,FIR-2024-0093,FIR_NUMBER,0.95,421,434,drishyam-ner-v1,,2026-09-07T05:41:13.394019Z
EM002041,FR000095,FIR,Case Number,LOCATION,0.7,441,452,drishyam-ner-v1,,2026-09-07T05:41:13.394023Z
EM002042,FR000095,FIR,CASE-0077,CASE_NUMBER,0.95,453,462,drishyam-ner-v1,,2026-09-07T05:41:13.394027Z
EM002043,FR000095,FIR,Section,PERSON,0.78,479,486,drishyam-ner-v1,,2026-09-07T05:41:13.394030Z
EM002044,FR000095,FIR,Section 506,LEGAL_SECTION,0.85,479,490,drishyam-ner-v1,,2026-09-07T05:41:13.394033Z
EM002045,FR000095,FIR,Investigation,LOCATION,0.7,510,523,drishyam-ner-v1,,2026-09-07T05:41:13.394037Z
EM002046,FR000096,FIR,Based,PERSON,0.78,0,5,drishyam-ner-v1,,2026-09-07T05:41:13.395777Z
EM002047,FR000096,FIR,14-May-2026,DATE,0.8,33,44,drishyam-ner-v1,,2026-09-07T05:41:13.395782Z
EM002048,FR000096,FIR,May,PERSON,0.78,36,39,drishyam-ner-v1,,2026-09-07T05:41:13.395786Z
EM002049,FR000096,FIR,Estancia Bridge End,PERSON,0.78,78,97,drishyam-ner-v1,,2026-09-07T05:41:13.395790Z
EM002050,FR000096,FIR,Madurai,PERSON,0.78,99,106,drishyam-ner-v1,,2026-09-07T05:41:13.395794Z
EM002051,FR000096,FIR,Complainant Brinda Bobal,PERSON,0.78,108,132,drishyam-ner-v1,,2026-09-07T05:41:13.395798Z
EM002052,FR000096,FIR,Oni Borde,PERSON,0.78,144,153,drishyam-ner-v1,P000154,2026-09-07T05:41:13.395802Z
EM002053,FR000096,FIR,Oni Borde,PERSON,0.78,175,184,drishyam-ner-v1,P000154,2026-09-07T05:41:13.395806Z
EM002054,FR000096,FIR,Eastern Arc Outfit,GANG,0.82,219,237,drishyam-ner-v1,ORG000010,2026-09-07T05:41:13.395810Z
EM002055,FR000096,FIR,07/05/2026,DATE,0.8,258,268,drishyam-ner-v1,,2026-09-07T05:41:13.395814Z
EM002056,FR000096,FIR,Oni Borde,PERSON,0.78,314,323,drishyam-ner-v1,P000154,2026-09-07T05:41:13.395818Z
EM002057,FR000096,FIR,TN01 ZH 4647,VEHICLE,0.9,356,368,drishyam-ner-v1,VH000105,2026-09-07T05:41:13.395822Z
EM002058,FR000096,FIR,9356369014,PHONE,0.97,413,423,drishyam-ner-v1,PH000194,2026-09-07T05:41:13.395826Z
EM002059,FR000096,FIR,Contraband,PERSON,0.78,425,435,drishyam-ner-v1,,2026-09-07T05:41:13.395830Z
EM002060,FR000096,FIR,Number,PERSON,0.78,479,485,drishyam-ner-v1,,2026-09-07T05:41:13.395834Z
EM002061,FR000096,FIR,FIR-2026-0094,FIR_NUMBER,0.95,486,499,drishyam-ner-v1,,2026-09-07T05:41:13.395838Z
EM002062,FR000096,FIR,Case Number,LOCATION,0.7,506,517,drishyam-ner-v1,,2026-09-07T05:41:13.395842Z
EM002063,FR000096,FIR,CASE-0078,CASE_NUMBER,0.95,518,527,drishyam-ner-v1,,2026-09-07T05:41:13.395845Z
EM002064,FR000096,FIR,Act,PERSON,0.78,564,567,drishyam-ner-v1,,2026-09-07T05:41:13.395849Z
EM002065,FR000097,FIR,Complainant Maanas Rau,PERSON,0.78,0,22,drishyam-ner-v1,,2026-09-07T05:41:13.397539Z
EM002066,FR000097,FIR,16-Apr-2025,DATE,0.8,35,46,drishyam-ner-v1,,2026-09-07T05:41:13.397543Z
EM002067,FR000097,FIR,Apr,PERSON,0.78,38,41,drishyam-ner-v1,,2026-09-07T05:41:13.397548Z
EM002068,FR000097,FIR,Anna Nagar Check,PERSON,0.78,77,93,drishyam-ner-v1,,2026-09-07T05:41:13.397552Z
EM002069,FR000097,FIR,Post,PERSON,0.78,94,98,drishyam-ner-v1,,2026-09-07T05:41:13.397556Z
EM002070,FR000097,FIR,Tiruchchirappalli,PERSON,0.78,100,117,drishyam-ner-v1,,2026-09-07T05:41:13.397560Z
EM002071,FR000097,FIR,10/04/2025,DATE,0.8,122,132,drishyam-ner-v1,,2026-09-07T05:41:13.397563Z
EM002072,FR000097,FIR,TN63 US 7528,VEHICLE,0.9,159,171,drishyam-ner-v1,VH000048,2026-09-07T05:41:13.397567Z
EM002073,FR000097,FIR,Dayita Nadig,PERSON,0.78,187,199,drishyam-ner-v1,P000071,2026-09-07T05:41:13.397572Z
EM002074,FR000097,FIR,Silk,PERSON,0.78,207,211,drishyam-ner-v1,,2026-09-07T05:41:13.397576Z
EM002075,FR000097,FIR,Zarna Menon,PERSON,0.78,217,228,drishyam-ner-v1,P000173,2026-09-07T05:41:13.397580Z
EM002076,FR000097,FIR,9166779843,PHONE,0.97,255,265,drishyam-ner-v1,PH000090,2026-09-07T05:41:13.397584Z
EM002077,FR000097,FIR,Anna Nagar Check,PERSON,0.78,278,294,drishyam-ner-v1,,2026-09-07T05:41:13.397588Z
EM002078,FR000097,FIR,Post,PERSON,0.78,295,299,drishyam-ner-v1,,2026-09-07T05:41:13.397592Z
EM002079,FR000097,FIR,Stolen,PERSON,0.78,301,307,drishyam-ner-v1,,2026-09-07T05:41:13.397596Z
EM002080,FR000097,FIR,Number,PERSON,0.78,351,357,drishyam-ner-v1,,2026-09-07T05:41:13.397600Z
EM002081,FR000097,FIR,FIR-2025-0095,FIR_NUMBER,0.95,358,371,drishyam-ner-v1,,2026-09-07T05:41:13.397604Z
EM002082,FR000097,FIR,Case Number,LOCATION,0.7,378,389,drishyam-ner-v1,,2026-09-07T05:41:13.397608Z
EM002083,FR000097,FIR,CASE-0079,CASE_NUMBER,0.95,390,399,drishyam-ner-v1,,2026-09-07T05:41:13.397612Z
EM002084,FR000097,FIR,Section,PERSON,0.78,416,423,drishyam-ner-v1,,2026-09-07T05:41:13.397616Z
EM002085,FR000097,FIR,Section 379 IPC,LEGAL_SECTION,0.85,416,431,drishyam-ner-v1,,2026-09-07T05:41:13.397620Z
EM002086,FR000097,FIR,Investigation,LOCATION,0.7,445,458,drishyam-ner-v1,,2026-09-07T05:41:13.397624Z
EM002087,FR000098,FIR,Complainant Bhavini Chopra,PERSON,0.78,0,26,drishyam-ner-v1,,2026-09-07T05:41:13.398847Z
EM002088,FR000098,FIR,Valluvar Layout Harbour,PERSON,0.78,39,62,drishyam-ner-v1,,2026-09-07T05:41:13.398850Z
EM002089,FR000098,FIR,Gate,PERSON,0.78,63,67,drishyam-ner-v1,,2026-09-07T05:41:13.398852Z
EM002090,FR000098,FIR,Chengalpattu,PERSON,0.78,86,98,drishyam-ner-v1,,2026-09-07T05:41:13.398854Z
EM002091,FR000098,FIR,19-Sep-2024,DATE,0.8,102,113,drishyam-ner-v1,,2026-09-07T05:41:13.398856Z
EM002092,FR000098,FIR,Sep,PERSON,0.78,105,108,drishyam-ner-v1,,2026-09-07T05:41:13.398859Z
EM002093,FR000098,FIR,Hiral Kashyap,PERSON,0.78,119,132,drishyam-ner-v1,P000111,2026-09-07T05:41:13.398861Z
EM002094,FR000098,FIR,Silk,PERSON,0.78,140,144,drishyam-ner-v1,,2026-09-07T05:41:13.398863Z
EM002095,FR000098,FIR,Ikshita Krishna,PERSON,0.78,150,165,drishyam-ner-v1,P000118,2026-09-07T05:41:13.398865Z
EM002096,FR000098,FIR,Iron Wolf Syndicate,GANG,0.82,173,192,drishyam-ner-v1,ORG000007,2026-09-07T05:41:13.398868Z
EM002097,FR000098,FIR,15/09/2024,DATE,0.8,281,291,drishyam-ner-v1,,2026-09-07T05:41:13.398870Z
EM002098,FR000098,FIR,Hiral Kashyap,PERSON,0.78,293,306,drishyam-ner-v1,P000111,2026-09-07T05:41:13.398872Z
EM002099,FR000098,FIR,8886168045,PHONE,0.97,343,353,drishyam-ner-v1,PH000142,2026-09-07T05:41:13.398874Z
EM002100,FR000098,FIR,The,LOCATION,0.7,399,402,drishyam-ner-v1,,2026-09-07T05:41:13.398877Z
EM002101,FR000098,FIR,TN38 AC 6054,VEHICLE,0.9,460,472,drishyam-ner-v1,VH000075,2026-09-07T05:41:13.398879Z
EM002102,FR000098,FIR,Number,PERSON,0.78,478,484,drishyam-ner-v1,,2026-09-07T05:41:13.398881Z
EM002103,FR000098,FIR,FIR-2024-0096,FIR_NUMBER,0.95,485,498,drishyam-ner-v1,,2026-09-07T05:41:13.398883Z
EM002104,FR000098,FIR,Case Number,LOCATION,0.7,516,527,drishyam-ner-v1,,2026-09-07T05:41:13.398885Z
EM002105,FR000098,FIR,CASE-0080,CASE_NUMBER,0.95,528,537,drishyam-ner-v1,,2026-09-07T05:41:13.398887Z
EM002106,FR000098,FIR,Investigating,PERSON,0.78,600,613,drishyam-ner-v1,,2026-09-07T05:41:13.398889Z
EM002107,FR000099,FIR,Complainant Inaya Garde,PERSON,0.78,0,23,drishyam-ner-v1,,2026-09-07T05:41:13.399900Z
EM002108,FR000099,FIR,Anna Nagar Lorry,PERSON,0.78,43,59,drishyam-ner-v1,,2026-09-07T05:41:13.399902Z
EM002109,FR000099,FIR,Park,PERSON,0.78,60,64,drishyam-ner-v1,,2026-09-07T05:41:13.399904Z
EM002110,FR000099,FIR,Erode,PERSON,0.78,66,71,drishyam-ner-v1,,2026-09-07T05:41:13.399907Z
EM002111,FR000099,FIR,06-Sep-2025,DATE,0.8,76,87,drishyam-ner-v1,,2026-09-07T05:41:13.399909Z
EM002112,FR000099,FIR,Sep,PERSON,0.78,79,82,drishyam-ner-v1,,2026-09-07T05:41:13.399911Z
EM002113,FR000099,FIR,Janani Shetty,PERSON,0.78,102,115,drishyam-ner-v1,P000050,2026-09-07T05:41:13.399913Z
EM002114,FR000099,FIR,Andrew Devi,PERSON,0.78,136,147,drishyam-ner-v1,P000098,2026-09-07T05:41:13.399915Z
EM002115,FR000099,FIR,counterfeit,CRIME_TYPE,0.75,159,170,drishyam-ner-v1,,2026-09-07T05:41:13.399918Z
EM002116,FR000099,FIR,03/09/2025,DATE,0.8,177,187,drishyam-ner-v1,,2026-09-07T05:41:13.399920Z
EM002117,FR000099,FIR,Janani Shetty,PERSON,0.78,227,240,drishyam-ner-v1,P000050,2026-09-07T05:41:13.399922Z
EM002118,FR000099,FIR,8165961757,PHONE,0.97,274,284,drishyam-ner-v1,PH000065,2026-09-07T05:41:13.399924Z
EM002119,FR000099,FIR,TN60 VU 3638,VEHICLE,0.9,339,351,drishyam-ner-v1,VH000033,2026-09-07T05:41:13.399926Z
EM002120,FR000099,FIR,Anna Nagar Lorry,PERSON,0.78,357,373,drishyam-ner-v1,,2026-09-07T05:41:13.399928Z
EM002121,FR000099,FIR,Park,PERSON,0.78,374,378,drishyam-ner-v1,,2026-09-07T05:41:13.399930Z
EM002122,FR000099,FIR,07-Sep-2025,DATE,0.8,382,393,drishyam-ner-v1,,2026-09-07T05:41:13.399933Z
EM002123,FR000099,FIR,Sep,PERSON,0.78,385,388,drishyam-ner-v1,,2026-09-07T05:41:13.399935Z
EM002124,FR000099,FIR,The North Star,ORGANIZATION,0.7,395,409,drishyam-ner-v1,,2026-09-07T05:41:13.399937Z
EM002125,FR000099,FIR,Outfit,GANG,0.82,410,416,drishyam-ner-v1,,2026-09-07T05:41:13.399939Z
EM002126,FR000099,FIR,Number,PERSON,0.78,455,461,drishyam-ner-v1,,2026-09-07T05:41:13.399941Z
EM002127,FR000099,FIR,FIR-2025-0097,FIR_NUMBER,0.95,462,475,drishyam-ner-v1,,2026-09-07T05:41:13.399943Z
EM002128,FR000099,FIR,Case Number,LOCATION,0.7,482,493,drishyam-ner-v1,,2026-09-07T05:41:13.399945Z
EM002129,FR000099,FIR,CASE-0081,CASE_NUMBER,0.95,494,503,drishyam-ner-v1,,2026-09-07T05:41:13.399947Z
EM002130,FR000099,FIR,Section,PERSON,0.78,520,527,drishyam-ner-v1,,2026-09-07T05:41:13.399949Z
EM002131,FR000099,FIR,Section 489C IPC,LEGAL_SECTION,0.85,520,536,drishyam-ner-v1,,2026-09-07T05:41:13.399952Z
EM002132,FR000099,FIR,Investigation,LOCATION,0.7,549,562,drishyam-ner-v1,,2026-09-07T05:41:13.399954Z
EM002133,FR000100,FIR,Complainant Yagnesh Dalal,PERSON,0.78,0,25,drishyam-ner-v1,,2026-09-07T05:41:13.401422Z
EM002134,FR000100,FIR,Anna Nagar Bus,PERSON,0.78,38,52,drishyam-ner-v1,,2026-09-07T05:41:13.401427Z
EM002135,FR000100,FIR,Terminus,PERSON,0.78,53,61,drishyam-ner-v1,,2026-09-07T05:41:13.401431Z
EM002136,FR000100,FIR,Ramanathapuram,PERSON,0.78,80,94,drishyam-ner-v1,,2026-09-07T05:41:13.401435Z
EM002137,FR000100,FIR,01-Aug-2025,DATE,0.8,98,109,drishyam-ner-v1,,2026-09-07T05:41:13.401439Z
EM002138,FR000100,FIR,Aug,PERSON,0.78,101,104,drishyam-ner-v1,,2026-09-07T05:41:13.401443Z
EM002139,FR000100,FIR,Januja Oommen,PERSON,0.78,115,128,drishyam-ner-v1,P000049,2026-09-07T05:41:13.401447Z
EM002140,FR000100,FIR,Hemang Dhillon,PERSON,0.78,150,164,drishyam-ner-v1,P000065,2026-09-07T05:41:13.401451Z
EM002141,FR000100,FIR,North Star Outfit,GANG,0.82,172,189,drishyam-ner-v1,ORG000004,2026-09-07T05:41:13.401455Z
EM002142,FR000100,FIR,27/07/2025,DATE,0.8,278,288,drishyam-ner-v1,,2026-09-07T05:41:13.401459Z
EM002143,FR000100,FIR,Januja Oommen,PERSON,0.78,290,303,drishyam-ner-v1,P000049,2026-09-07T05:41:13.401463Z
EM002144,FR000100,FIR,7910532547,PHONE,0.97,340,350,drishyam-ner-v1,PH000063,2026-09-07T05:41:13.401467Z
EM002145,FR000100,FIR,The,LOCATION,0.7,396,399,drishyam-ner-v1,,2026-09-07T05:41:13.401471Z
EM002146,FR000100,FIR,TN58 EW 1138,VEHICLE,0.9,457,469,drishyam-ner-v1,,2026-09-07T05:41:13.401476Z
EM002147,FR000100,FIR,Number,PERSON,0.78,475,481,drishyam-ner-v1,,2026-09-07T05:41:13.401479Z
EM002148,FR000100,FIR,FIR-2025-0098,FIR_NUMBER,0.95,482,495,drishyam-ner-v1,,2026-09-07T05:41:13.401483Z
EM002149,FR000100,FIR,Case Number,LOCATION,0.7,513,524,drishyam-ner-v1,,2026-09-07T05:41:13.401487Z
EM002150,FR000100,FIR,CASE-0082,CASE_NUMBER,0.95,525,534,drishyam-ner-v1,,2026-09-07T05:41:13.401492Z
EM002151,FR000100,FIR,Section,PERSON,0.78,551,558,drishyam-ner-v1,,2026-09-07T05:41:13.401496Z
EM002152,FR000100,FIR,Section 170 IPC,LEGAL_SECTION,0.85,551,566,drishyam-ner-v1,,2026-09-07T05:41:13.401499Z
EM002153,FR000100,FIR,Investigating,PERSON,0.78,605,618,drishyam-ner-v1,,2026-09-07T05:41:13.401503Z
EM002154,FR000101,FIR,Complainant Yagnesh Dalal,PERSON,0.78,0,25,drishyam-ner-v1,,2026-09-07T05:41:13.403214Z
EM002155,FR000101,FIR,Mattuthavani Junction,PERSON,0.78,38,59,drishyam-ner-v1,,2026-09-07T05:41:13.403218Z
EM002156,FR000101,FIR,Ramanathapuram,PERSON,0.78,78,92,drishyam-ner-v1,,2026-09-07T05:41:13.403222Z
EM002157,FR000101,FIR,01-Aug-2025,DATE,0.8,96,107,drishyam-ner-v1,,2026-09-07T05:41:13.403226Z
EM002158,FR000101,FIR,Aug,PERSON,0.78,99,102,drishyam-ner-v1,,2026-09-07T05:41:13.403230Z
EM002159,FR000101,FIR,Januja Oommen,PERSON,0.78,113,126,drishyam-ner-v1,P000049,2026-09-07T05:41:13.403234Z
EM002160,FR000101,FIR,Hemang Dhillon,PERSON,0.78,148,162,drishyam-ner-v1,P000065,2026-09-07T05:41:13.403238Z
EM002161,FR000101,FIR,North Star Outfit,GANG,0.82,170,187,drishyam-ner-v1,ORG000004,2026-09-07T05:41:13.403242Z
EM002162,FR000101,FIR,27/07/2025,DATE,0.8,275,285,drishyam-ner-v1,,2026-09-07T05:41:13.403246Z
EM002163,FR000101,FIR,Januja Oommen,PERSON,0.78,287,300,drishyam-ner-v1,P000049,2026-09-07T05:41:13.403250Z
EM002164,FR000101,FIR,7910532547,PHONE,0.97,337,347,drishyam-ner-v1,PH000063,2026-09-07T05:41:13.403254Z
EM002165,FR000101,FIR,The,LOCATION,0.7,393,396,drishyam-ner-v1,,2026-09-07T05:41:13.403258Z
EM002166,FR000101,FIR,TN58 GH 4317,VEHICLE,0.9,454,466,drishyam-ner-v1,,2026-09-07T05:41:13.403262Z
EM002167,FR000101,FIR,Number,PERSON,0.78,472,478,drishyam-ner-v1,,2026-09-07T05:41:13.403266Z
EM002168,FR000101,FIR,FIR-2025-0099,FIR_NUMBER,0.95,479,492,drishyam-ner-v1,,2026-09-07T05:41:13.403270Z
EM002169,FR000101,FIR,Case Number,LOCATION,0.7,510,521,drishyam-ner-v1,,2026-09-07T05:41:13.403274Z
EM002170,FR000101,FIR,CASE-0082,CASE_NUMBER,0.95,522,531,drishyam-ner-v1,,2026-09-07T05:41:13.403278Z
EM002171,FR000101,FIR,Section,PERSON,0.78,548,555,drishyam-ner-v1,,2026-09-07T05:41:13.403282Z
EM002172,FR000101,FIR,Section 170 IPC,LEGAL_SECTION,0.85,548,563,drishyam-ner-v1,,2026-09-07T05:41:13.403286Z
EM002173,FR000101,FIR,Investigating,PERSON,0.78,602,615,drishyam-ner-v1,,2026-09-07T05:41:13.403290Z
EM002174,FR000102,FIR,Complainant Baljiwan Tailor,PERSON,0.78,0,27,drishyam-ner-v1,,2026-09-07T05:41:13.405235Z
EM002175,FR000102,FIR,Kanniyakumari,PERSON,0.78,41,54,drishyam-ner-v1,,2026-09-07T05:41:13.405240Z
EM002176,FR000102,FIR,Section,PERSON,0.78,69,76,drishyam-ner-v1,,2026-09-07T05:41:13.405244Z
EM002177,FR000102,FIR,Section 154 CrPC,LEGAL_SECTION,0.85,69,85,drishyam-ner-v1,,2026-09-07T05:41:13.405248Z
EM002178,FR000102,FIR,29-Mar-2026,DATE,0.8,99,110,drishyam-ner-v1,,2026-09-07T05:41:13.405252Z
EM002179,FR000102,FIR,Mar,PERSON,0.78,102,105,drishyam-ner-v1,,2026-09-07T05:41:13.405256Z
EM002180,FR000102,FIR,03-Apr-2026,DATE,0.8,115,126,drishyam-ner-v1,,2026-09-07T05:41:13.405260Z
EM002181,FR000102,FIR,Apr,PERSON,0.78,118,121,drishyam-ner-v1,,2026-09-07T05:41:13.405264Z
EM002182,FR000102,FIR,Aditya Kibe,PERSON,0.78,128,139,drishyam-ner-v1,P000047,2026-09-07T05:41:13.405268Z
EM002183,FR000102,FIR,Silk,PERSON,0.78,147,151,drishyam-ner-v1,,2026-09-07T05:41:13.405272Z
EM002184,FR000102,FIR,Qabil Kumer,PERSON,0.78,157,168,drishyam-ner-v1,P000121,2026-09-07T05:41:13.405275Z
EM002185,FR000102,FIR,North Star Outfit,GANG,0.82,181,198,drishyam-ner-v1,ORG000004,2026-09-07T05:41:13.405280Z
EM002186,FR000102,FIR,A/C XXXX2245,BANK_ACCOUNT,0.85,227,239,drishyam-ner-v1,AC000059,2026-09-07T05:41:13.405283Z
EM002187,FR000102,FIR,22/03/2026,DATE,0.8,295,305,drishyam-ner-v1,,2026-09-07T05:41:13.405287Z
EM002188,FR000102,FIR,A/C XXXX2245,BANK_ACCOUNT,0.85,353,365,drishyam-ner-v1,AC000059,2026-09-07T05:41:13.405292Z
EM002189,FR000102,FIR,Suspects,PERSON,0.78,385,393,drishyam-ner-v1,,2026-09-07T05:41:13.405296Z
EM002190,FR000102,FIR,8013720592,PHONE,0.97,405,415,drishyam-ner-v1,PH000061,2026-09-07T05:41:13.405300Z
EM002191,FR000102,FIR,Aditya Kibe,PERSON,0.78,459,470,drishyam-ner-v1,P000047,2026-09-07T05:41:13.405303Z
EM002192,FR000102,FIR,Pappanaickenpalayam Bridge End,PERSON,0.78,490,520,drishyam-ner-v1,,2026-09-07T05:41:13.405307Z
EM002193,FR000102,FIR,TN01 AT 5641,VEHICLE,0.9,555,567,drishyam-ner-v1,,2026-09-07T05:41:13.405311Z
EM002194,FR000102,FIR,Number,PERSON,0.78,573,579,drishyam-ner-v1,,2026-09-07T05:41:13.405315Z
EM002195,FR000102,FIR,FIR-2026-0100,FIR_NUMBER,0.95,580,593,drishyam-ner-v1,,2026-09-07T05:41:13.405319Z
EM002196,FR000102,FIR,Case Number,LOCATION,0.7,611,622,drishyam-ner-v1,,2026-09-07T05:41:13.405323Z
EM002197,FR000102,FIR,CASE-0083,CASE_NUMBER,0.95,623,632,drishyam-ner-v1,,2026-09-07T05:41:13.405327Z
EM002198,FR000102,FIR,Section,PERSON,0.78,652,659,drishyam-ner-v1,,2026-09-07T05:41:13.405331Z
EM002199,FR000102,FIR,Section,PERSON,0.78,671,678,drishyam-ner-v1,,2026-09-07T05:41:13.405335Z
EM002200,FR000102,FIR,Section 120B IPC,LEGAL_SECTION,0.85,671,687,drishyam-ner-v1,,2026-09-07T05:41:13.405339Z
EM002201,FR000103,FIR,02/06/2026,DATE,0.8,3,13,drishyam-ner-v1,,2026-09-07T05:41:13.407081Z
EM002202,FR000103,FIR,Royapuram Fuel Station,PERSON,0.78,54,76,drishyam-ner-v1,,2026-09-07T05:41:13.407085Z
EM002203,FR000103,FIR,Salem,PERSON,0.78,78,83,drishyam-ner-v1,,2026-09-07T05:41:13.407090Z
EM002204,FR000103,FIR,Enquiry,PERSON,0.78,85,92,drishyam-ner-v1,,2026-09-07T05:41:13.407094Z
EM002205,FR000103,FIR,Xalak Bhatia,PERSON,0.78,107,119,drishyam-ner-v1,P000199,2026-09-07T05:41:13.407098Z
EM002206,FR000103,FIR,Anay Dhaliwal,PERSON,0.78,139,152,drishyam-ner-v1,P000194,2026-09-07T05:41:13.407102Z
EM002207,FR000103,FIR,09-Jun-2026,DATE,0.8,189,200,drishyam-ner-v1,,2026-09-07T05:41:13.407106Z
EM002208,FR000103,FIR,Jun,PERSON,0.78,192,195,drishyam-ner-v1,,2026-09-07T05:41:13.407110Z
EM002209,FR000103,FIR,TN51 YP 1958,VEHICLE,0.9,225,237,drishyam-ner-v1,VH000134,2026-09-07T05:41:13.407114Z
EM002210,FR000103,FIR,Cell,PERSON,0.78,239,243,drishyam-ner-v1,,2026-09-07T05:41:13.407117Z
EM002211,FR000103,FIR,7804141328,PHONE,0.97,267,277,drishyam-ner-v1,PH000247,2026-09-07T05:41:13.407122Z
EM002212,FR000103,FIR,Intercepted,PERSON,0.78,324,335,drishyam-ner-v1,,2026-09-07T05:41:13.407126Z
EM002213,FR000103,FIR,Steel Falcon Gang,GANG,0.82,365,382,drishyam-ner-v1,ORG000012,2026-09-07T05:41:13.407130Z
EM002214,FR000103,FIR,Number,PERSON,0.78,393,399,drishyam-ner-v1,,2026-09-07T05:41:13.407134Z
EM002215,FR000103,FIR,FIR-2026-0101,FIR_NUMBER,0.95,400,413,drishyam-ner-v1,,2026-09-07T05:41:13.407138Z
EM002216,FR000103,FIR,Case Number,LOCATION,0.7,420,431,drishyam-ner-v1,,2026-09-07T05:41:13.407142Z
EM002217,FR000103,FIR,CASE-0084,CASE_NUMBER,0.95,432,441,drishyam-ner-v1,,2026-09-07T05:41:13.407146Z
EM002218,FR000103,FIR,Section,PERSON,0.78,461,468,drishyam-ner-v1,,2026-09-07T05:41:13.407149Z
EM002219,FR000103,FIR,Section 201 IPC,LEGAL_SECTION,0.85,461,476,drishyam-ner-v1,,2026-09-07T05:41:13.407153Z
EM002220,FR000103,FIR,Investigation,LOCATION,0.7,491,504,drishyam-ner-v1,,2026-09-07T05:41:13.407157Z
EM002221,FR000104,FIR,Complainant Janaki Nori,PERSON,0.78,0,23,drishyam-ner-v1,,2026-09-07T05:41:13.408951Z
EM002222,FR000104,FIR,Erode,PERSON,0.78,37,42,drishyam-ner-v1,,2026-09-07T05:41:13.408955Z
EM002223,FR000104,FIR,Section,PERSON,0.78,57,64,drishyam-ner-v1,,2026-09-07T05:41:13.408959Z
EM002224,FR000104,FIR,Section 154 CrPC,LEGAL_SECTION,0.85,57,73,drishyam-ner-v1,,2026-09-07T05:41:13.408963Z
EM002225,FR000104,FIR,29-Dec-2024,DATE,0.8,87,98,drishyam-ner-v1,,2026-09-07T05:41:13.408967Z
EM002226,FR000104,FIR,Dec,PERSON,0.78,90,93,drishyam-ner-v1,,2026-09-07T05:41:13.408971Z
EM002227,FR000104,FIR,31-Dec-2024,DATE,0.8,103,114,drishyam-ner-v1,,2026-09-07T05:41:13.408975Z
EM002228,FR000104,FIR,Dec,PERSON,0.78,106,109,drishyam-ner-v1,,2026-09-07T05:41:13.408979Z
EM002229,FR000104,FIR,Andrew Oommen,PERSON,0.78,116,129,drishyam-ner-v1,P000006,2026-09-07T05:41:13.408983Z
EM002230,FR000104,FIR,Aadi Goswami,PERSON,0.78,151,163,drishyam-ner-v1,P000008,2026-09-07T05:41:13.408987Z
EM002231,FR000104,FIR,Cobra Syndicate,GANG,0.82,176,191,drishyam-ner-v1,ORG000001,2026-09-07T05:41:13.408990Z
EM002232,FR000104,FIR,A/C XXXX5336,BANK_ACCOUNT,0.85,220,232,drishyam-ner-v1,AC000008,2026-09-07T05:41:13.408994Z
EM002233,FR000104,FIR,22/12/2024,DATE,0.8,288,298,drishyam-ner-v1,,2026-09-07T05:41:13.408998Z
EM002234,FR000104,FIR,A/C XXXX5336,BANK_ACCOUNT,0.85,346,358,drishyam-ner-v1,AC000008,2026-09-07T05:41:13.409002Z
EM002235,FR000104,FIR,Suspects,PERSON,0.78,378,386,drishyam-ner-v1,,2026-09-07T05:41:13.409006Z
EM002236,FR000104,FIR,6752599105,PHONE,0.97,398,408,drishyam-ner-v1,PH000009,2026-09-07T05:41:13.409010Z
EM002237,FR000104,FIR,Andrew Oommen,PERSON,0.78,452,465,drishyam-ner-v1,P000006,2026-09-07T05:41:13.409014Z
EM002238,FR000104,FIR,Meenakshi Nagar Agro,PERSON,0.78,485,505,drishyam-ner-v1,,2026-09-07T05:41:13.409018Z
EM002239,FR000104,FIR,Market,LOCATION,0.7,506,512,drishyam-ner-v1,,2026-09-07T05:41:13.409023Z
EM002240,FR000104,FIR,TN34 CZ 6724,VEHICLE,0.9,547,559,drishyam-ner-v1,VH000005,2026-09-07T05:41:13.409027Z
EM002241,FR000104,FIR,Number,PERSON,0.78,565,571,drishyam-ner-v1,,2026-09-07T05:41:13.409031Z
EM002242,FR000104,FIR,FIR-2025-0102,FIR_NUMBER,0.95,572,585,drishyam-ner-v1,,2026-09-07T05:41:13.409035Z
